date,game,minimum,decision,confidence,actual_total,went_over,result,reasoning,month
2024-10-22,New York Knicks @ Boston Celtics,217.0,NO,61,241,True,SKIPPED,Elite offense (119.5) | Average pace (96.2) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (99+ days),2024-10
2025-03-19,Memphis Grizzlies @ Portland Trail Blazers,217.5,NO,68,214,False,SKIPPED,Strong offense (114.7) | Fast pace (101.0) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-19,Dallas Mavericks @ Indiana Pacers,216.5,NO,62,266,True,SKIPPED,Strong offense (115.7) | Above average pace (99.6) | Dallas Mavericks hot (HOT) | Moderate buffer (15.1) | Both teams rested (3+ days),2025-03
2025-03-19,Chicago Bulls @ Phoenix Suns,216.5,NO,45,248,True,SKIPPED,Strong offense (115.2) | Above average pace (99.9) | Chicago Bulls cold (scoring slump) | Tight buffer (14.9) | Both teams rested (2+ days),2025-03
2025-03-19,Houston Rockets @ Orlando Magic,204.5,NO,45,224,True,SKIPPED,Above-avg offense (112.3) | Average pace (97.3) | Houston Rockets hot (WARM) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-03
2025-03-19,Denver Nuggets @ Los Angeles Lakers,219.0,NO,68,228,True,SKIPPED,Elite offense (117.9) | Above average pace (98.7) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2025-03
2025-03-19,Washington Wizards @ Utah Jazz,205.0,NO,55,240,True,SKIPPED,Weak offense (109.0) | Fast pace (100.5) | Both teams hot (WARM/WARM) | Tight buffer (14.9) | Both teams rested (2+ days),2025-03
2025-03-19,New York Knicks @ San Antonio Spurs,214.5,NO,72,225,True,SKIPPED,Elite offense (116.5) | Above average pace (98.0) | New York Knicks hot (WARM) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-03
2025-03-19,Philadelphia 76ers @ Oklahoma City Thunder,215.0,NO,60,233,True,SKIPPED,Elite offense (116.1) | Above average pace (98.7) | Oklahoma City Thunder cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-19,Detroit Pistons @ Miami Heat,211.0,NO,50,229,True,SKIPPED,Strong offense (114.2) | Above average pace (98.0) | Miami Heat cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-19,Cleveland Cavaliers @ Sacramento Kings,222.5,NO,67,242,True,SKIPPED,Elite offense (119.2) | Above average pace (99.0) | Cleveland Cavaliers hot (HOT) | Moderate buffer (15.1) | Cleveland Cavaliers on back-to-back,2025-03
2025-03-20,New York Knicks @ Charlotte Hornets,206.0,NO,35,213,True,SKIPPED,Above-avg offense (112.9) | Average pace (97.2) | Charlotte Hornets hot (HOT) | Tight buffer (14.9) | New York Knicks on back-to-back,2025-03
2025-03-20,Brooklyn Nets @ Indiana Pacers,207.5,NO,47,204,False,SKIPPED,Above-avg offense (112.5) | Above average pace (98.2) | Brooklyn Nets hot (HOT) | Moderate buffer (15.0) | Indiana Pacers on back-to-back,2025-03
2025-03-20,Toronto Raptors @ Golden State Warriors,209.5,NO,48,231,True,SKIPPED,Above-avg offense (112.8) | Above average pace (99.2) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (3+ days),2025-03
2025-03-20,Chicago Bulls @ Sacramento Kings,218.5,NO,50,244,True,SKIPPED,Strong offense (115.4) | Fast pace (100.5) | Chicago Bulls cold (scoring slump) | Moderate buffer (15.0) | Both teams on back-to-back (fatigued),2025-03
2025-03-20,Milwaukee Bucks @ Los Angeles Lakers,214.0,NO,60,207,False,SKIPPED,Strong offense (115.9) | Above average pace (98.4) | Both teams hot (HOT/WARM) | Tight buffer (14.9) | Los Angeles Lakers on back-to-back,2025-03
2025-03-21,Philadelphia 76ers @ San Antonio Spurs,208.5,NO,48,248,True,SKIPPED,Above-avg offense (113.2) | Above average pace (98.3) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (2+ days),2025-03
2025-03-21,Detroit Pistons @ Dallas Mavericks,214.5,NO,62,240,True,SKIPPED,Strong offense (114.9) | Above average pace (99.5) | Dallas Mavericks hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-03
2025-03-21,Boston Celtics @ Utah Jazz,213.0,NO,63,220,True,SKIPPED,Strong offense (115.9) | Average pace (97.8) | Both teams hot (HOT/HOT) | Moderate buffer (15.2) | Both teams rested (3+ days),2025-03
2025-03-21,Cleveland Cavaliers @ Phoenix Suns,220.5,YES,80,235,True,WIN,Elite offense (119.0) | Above average pace (98.4) | Both teams hot (HOT/WARM) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-03
2025-03-21,Denver Nuggets @ Portland Trail Blazers,216.5,NO,50,237,True,SKIPPED,Strong offense (115.8) | Above average pace (99.3) | Denver Nuggets cold (scoring slump) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-03
2025-03-21,Memphis Grizzlies @ Los Angeles Clippers,219.5,NO,78,236,True,SKIPPED,Elite offense (116.4) | Fast pace (100.4) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-21,Orlando Magic @ Washington Wizards,198.5,NO,37,225,True,SKIPPED,Weak offense (108.1) | Above average pace (98.5) | Washington Wizards hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2025-03
2025-03-21,Houston Rockets @ Miami Heat,210.0,NO,50,200,False,SKIPPED,Strong offense (114.4) | Average pace (97.4) | Houston Rockets hot (WARM) | Tight buffer (14.9) | Both teams rested (2+ days),2025-03
2025-03-21,Charlotte Hornets @ Oklahoma City Thunder,210.5,NO,47,247,True,SKIPPED,Above-avg offense (113.8) | Above average pace (98.8) | Charlotte Hornets hot (HOT) | Moderate buffer (15.1) | Charlotte Hornets on back-to-back,2025-03
2025-03-21,New Orleans Pelicans @ Minnesota Timberwolves,209.0,NO,40,227,True,SKIPPED,Above-avg offense (113.5) | Above average pace (98.2) | New Orleans Pelicans cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-22,Brooklyn Nets @ Indiana Pacers,207.5,NO,52,211,True,SKIPPED,Above-avg offense (112.5) | Above average pace (98.2) | Brooklyn Nets hot (HOT) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-03
2025-03-22,Golden State Warriors @ Atlanta Hawks,217.0,NO,68,239,True,SKIPPED,Strong offense (114.8) | Fast pace (100.7) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (2+ days),2025-03
2025-03-22,Washington Wizards @ New York Knicks,209.0,NO,42,225,True,SKIPPED,Above-avg offense (112.7) | Above average pace (98.8) | Washington Wizards hot (HOT) | Tight buffer (14.8) | Washington Wizards on back-to-back,2025-03
2025-03-22,Chicago Bulls @ Los Angeles Lakers,216.0,NO,72,261,True,SKIPPED,Strong offense (115.0) | Fast pace (100.2) | Los Angeles Lakers hot (WARM) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-03
2025-03-22,Milwaukee Bucks @ Sacramento Kings,216.0,NO,72,222,True,SKIPPED,Elite offense (116.3) | Above average pace (98.8) | Milwaukee Bucks hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-03
2025-03-23,Denver Nuggets @ Houston Rockets,220.0,NO,72,227,True,SKIPPED,Elite offense (117.6) | Above average pace (99.2) | Houston Rockets hot (WARM) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-23,San Antonio Spurs @ Toronto Raptors,210.0,NO,43,212,True,SKIPPED,Above-avg offense (112.5) | Above average pace (99.5) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-23,Charlotte Hornets @ Miami Heat,200.5,NO,35,227,True,SKIPPED,Weak offense (110.4) | Average pace (96.9) | Charlotte Hornets hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-03
2025-03-23,Philadelphia 76ers @ Atlanta Hawks,213.0,NO,48,251,True,SKIPPED,Above-avg offense (113.2) | Fast pace (100.0) | Both teams neutral form | Tight buffer (14.8) | Atlanta Hawks on back-to-back,2025-03
2025-03-23,Cleveland Cavaliers @ Utah Jazz,219.0,NO,75,211,False,SKIPPED,Elite offense (116.5) | Above average pace (99.9) | Both teams hot (HOT/HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-23,New Orleans Pelicans @ Detroit Pistons,210.5,NO,35,266,True,SKIPPED,Above-avg offense (112.7) | Above average pace (99.4) | New Orleans Pelicans cold (scoring slump) | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-23,Boston Celtics @ Portland Trail Blazers,212.0,NO,65,245,True,SKIPPED,Elite offense (116.2) | Average pace (97.2) | Boston Celtics hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-03
2025-03-23,Oklahoma City Thunder @ Los Angeles Clippers,218.5,NO,55,204,False,SKIPPED,Elite offense (117.7) | Above average pace (98.8) | Oklahoma City Thunder cold (scoring slump) | Tight buffer (14.9) | Both teams rested (2+ days),2025-03
2025-03-24,Philadelphia 76ers @ New Orleans Pelicans,204.5,NO,15,211,True,SKIPPED,Weak offense (111.2) | Above average pace (98.2) | New Orleans Pelicans cold (scoring slump) | Tight buffer (14.9) | Both teams on back-to-back (fatigued),2025-03
2025-03-24,Milwaukee Bucks @ Phoenix Suns,214.0,YES,80,214,False,LOSS,Elite offense (116.1) | Above average pace (98.2) | Both teams hot (HOT/WARM) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-24,Dallas Mavericks @ Brooklyn Nets,204.5,NO,38,221,True,SKIPPED,Weak offense (111.7) | Average pace (97.8) | Both teams hot (HOT/HOT) | Tight buffer (14.8) | Both teams rested (3+ days),2025-03
2025-03-24,Minnesota Timberwolves @ Indiana Pacers,216.5,NO,68,222,True,SKIPPED,Elite offense (116.5) | Above average pace (98.6) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (3+ days),2025-03
2025-03-24,Boston Celtics @ Sacramento Kings,217.0,NO,60,208,False,SKIPPED,Elite offense (118.7) | Average pace (97.0) | Boston Celtics hot (HOT) | Moderate buffer (15.0) | Boston Celtics on back-to-back,2025-03
2025-03-24,Los Angeles Lakers @ Orlando Magic,204.0,NO,40,224,True,SKIPPED,Above-avg offense (112.7) | Average pace (96.8) | Los Angeles Lakers hot (WARM) | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-24,Chicago Bulls @ Denver Nuggets,223.5,NO,65,248,True,SKIPPED,Elite offense (117.0) | Fast pace (101.3) | Chicago Bulls cold (scoring slump) | Moderate buffer (15.1) | Denver Nuggets on back-to-back,2025-03
2025-03-24,Toronto Raptors @ Washington Wizards,204.0,NO,42,216,True,SKIPPED,Weak offense (108.7) | Fast pace (100.3) | Washington Wizards hot (HOT) | Tight buffer (14.9) | Toronto Raptors on back-to-back,2025-03
2025-03-25,Dallas Mavericks @ New York Knicks,215.0,NO,60,241,True,SKIPPED,Elite offense (116.7) | Average pace (98.0) | Dallas Mavericks hot (HOT) | Moderate buffer (15.0) | Dallas Mavericks on back-to-back,2025-03
2025-03-25,Orlando Magic @ Charlotte Hornets,195.5,NO,30,215,True,SKIPPED,Weak offense (108.3) | Average pace (96.8) | Charlotte Hornets hot (HOT) | Moderate buffer (15.0) | Orlando Magic on back-to-back,2025-03
2025-03-25,Atlanta Hawks @ Houston Rockets,217.5,NO,72,235,True,SKIPPED,Strong offense (114.9) | Fast pace (100.6) | Houston Rockets hot (WARM) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-03
2025-03-25,Memphis Grizzlies @ Utah Jazz,218.5,NO,72,243,True,SKIPPED,Strong offense (114.5) | Fast pace (101.7) | Utah Jazz hot (HOT) | Moderate buffer (15.1) | Both teams rested (4+ days),2025-03
2025-03-25,Cleveland Cavaliers @ Portland Trail Blazers,218.0,NO,67,233,True,SKIPPED,Elite offense (116.7) | Above average pace (99.3) | Cleveland Cavaliers hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-25,Oklahoma City Thunder @ Sacramento Kings,221.0,NO,55,226,True,SKIPPED,Elite offense (118.5) | Above average pace (99.1) | Oklahoma City Thunder cold (scoring slump) | Moderate buffer (15.2) | Sacramento Kings on back-to-back,2025-03
2025-03-25,Golden State Warriors @ Miami Heat,209.5,NO,46,198,False,SKIPPED,Strong offense (114.2) | Average pace (97.5) | Both teams neutral form | Tight buffer (14.9) | Both teams rested (3+ days),2025-03
2025-03-25,San Antonio Spurs @ Detroit Pistons,214.5,NO,53,218,True,SKIPPED,Strong offense (114.7) | Above average pace (99.5) | Both teams neutral form | Tight buffer (14.9) | Both teams rested (2+ days),2025-03
2025-03-26,Boston Celtics @ Phoenix Suns,215.0,NO,68,234,True,SKIPPED,Elite offense (118.4) | Average pace (96.4) | Both teams hot (HOT/WARM) | Tight buffer (14.9) | Both teams rested (2+ days),2025-03
2025-03-26,Milwaukee Bucks @ Denver Nuggets,221.5,NO,67,244,True,SKIPPED,Elite offense (117.9) | Above average pace (99.5) | Milwaukee Bucks hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-26,Washington Wizards @ Philadelphia 76ers,202.5,NO,42,233,True,SKIPPED,Weak offense (109.3) | Above average pace (99.2) | Washington Wizards hot (HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-26,Los Angeles Clippers @ New York Knicks,213.5,NO,56,239,True,SKIPPED,Elite offense (116.8) | Average pace (97.1) | Both teams neutral form | Moderate buffer (15.2) | New York Knicks on back-to-back,2025-03
2025-03-26,Los Angeles Lakers @ Indiana Pacers,216.0,NO,67,239,True,SKIPPED,Elite offense (116.2) | Above average pace (98.8) | Los Angeles Lakers hot (WARM) | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-26,Toronto Raptors @ Brooklyn Nets,201.0,NO,42,202,True,SKIPPED,Weak offense (109.5) | Above average pace (98.1) | Brooklyn Nets hot (HOT) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-03
2025-03-27,San Antonio Spurs @ Cleveland Cavaliers,221.0,NO,67,240,True,SKIPPED,Elite offense (118.1) | Above average pace (99.5) | Cleveland Cavaliers hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-27,Dallas Mavericks @ Orlando Magic,204.5,NO,45,193,False,SKIPPED,Above-avg offense (112.1) | Average pace (97.7) | Dallas Mavericks hot (HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-27,Portland Trail Blazers @ Sacramento Kings,211.5,NO,58,235,True,SKIPPED,Strong offense (114.2) | Above average pace (98.5) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-27,Houston Rockets @ Utah Jazz,211.0,NO,60,231,True,SKIPPED,Above-avg offense (113.2) | Above average pace (99.3) | Both teams hot (WARM/HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-03
2025-03-27,Memphis Grizzlies @ Oklahoma City Thunder,227.0,NO,70,229,True,SKIPPED,Elite offense (119.0) | Fast pace (101.7) | Oklahoma City Thunder cold (scoring slump) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-03
2025-03-27,Los Angeles Lakers @ Chicago Bulls,216.0,NO,67,236,True,SKIPPED,Strong offense (115.0) | Fast pace (100.2) | Los Angeles Lakers hot (HOT) | Moderate buffer (15.2) | Los Angeles Lakers on back-to-back,2025-03
2025-03-27,Atlanta Hawks @ Miami Heat,214.0,NO,53,234,True,SKIPPED,Strong offense (114.0) | Above average pace (99.4) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-27,Indiana Pacers @ Washington Wizards,210.5,NO,37,271,True,SKIPPED,Weak offense (111.7) | Fast pace (100.4) | Washington Wizards hot (HOT) | Tight buffer (14.9) | Both teams on back-to-back (fatigued),2025-03
2025-03-28,Golden State Warriors @ New Orleans Pelicans,208.5,NO,40,206,False,SKIPPED,Above-avg offense (112.7) | Above average pace (98.9) | New Orleans Pelicans cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (3+ days),2025-03
2025-03-28,Utah Jazz @ Denver Nuggets,217.5,NO,57,222,True,SKIPPED,Strong offense (115.6) | Above average pace (99.9) | Utah Jazz hot (HOT) | Moderate buffer (15.2) | Utah Jazz on back-to-back,2025-03
2025-03-28,Phoenix Suns @ Minnesota Timberwolves,213.0,NO,56,233,True,SKIPPED,Elite offense (116.4) | Average pace (97.2) | Both teams neutral form | Tight buffer (14.9) | Both teams rested (2+ days),2025-03
2025-03-28,Charlotte Hornets @ Toronto Raptors,201.0,NO,50,205,True,SKIPPED,Weak offense (108.9) | Above average pace (98.7) | Both teams hot (HOT/HOT) | Moderate buffer (15.0) | Both teams rested (3+ days),2025-03
2025-03-28,New York Knicks @ Milwaukee Bucks,216.5,NO,75,223,True,SKIPPED,Elite offense (117.2) | Above average pace (98.0) | Both teams hot (WARM/HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-28,Cleveland Cavaliers @ Detroit Pistons,222.5,NO,62,255,True,SKIPPED,Elite offense (118.3) | Above average pace (99.8) | Cleveland Cavaliers hot (HOT) | Tight buffer (14.9) | Cleveland Cavaliers on back-to-back,2025-03
2025-03-28,Los Angeles Clippers @ Brooklyn Nets,203.0,NO,35,232,True,SKIPPED,Weak offense (111.8) | Average pace (97.0) | Brooklyn Nets hot (WARM) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-03
2025-03-29,Sacramento Kings @ Orlando Magic,206.0,NO,41,212,True,SKIPPED,Above-avg offense (113.1) | Average pace (97.2) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-29,Brooklyn Nets @ Washington Wizards,198.0,NO,45,227,True,SKIPPED,Weak offense (107.7) | Above average pace (98.7) | Both teams hot (WARM/HOT) | Moderate buffer (15.1) | Brooklyn Nets on back-to-back,2025-03
2025-03-29,Miami Heat @ Philadelphia 76ers,205.0,NO,41,213,True,SKIPPED,Above-avg offense (112.7) | Average pace (96.8) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2025-03
2025-03-29,Dallas Mavericks @ Chicago Bulls,217.0,NO,72,239,True,SKIPPED,Strong offense (114.4) | Fast pace (101.0) | Dallas Mavericks hot (HOT) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-03
2025-03-29,Los Angeles Lakers @ Memphis Grizzlies,220.0,YES,82,261,True,WIN,Elite offense (116.8) | Fast pace (100.4) | Los Angeles Lakers hot (HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-29,Indiana Pacers @ Oklahoma City Thunder,223.0,NO,55,243,True,SKIPPED,Elite offense (118.4) | Above average pace (100.0) | Oklahoma City Thunder cold (scoring slump) | Tight buffer (14.9) | Both teams rested (2+ days),2025-03
2025-03-29,Boston Celtics @ San Antonio Spurs,215.0,NO,65,232,True,SKIPPED,Elite offense (117.5) | Average pace (97.5) | Boston Celtics hot (HOT) | Moderate buffer (15.2) | Both teams rested (3+ days),2025-03
2025-03-30,Charlotte Hornets @ New Orleans Pelicans,200.0,NO,37,192,False,SKIPPED,Weak offense (108.8) | Above average pace (98.3) | Charlotte Hornets hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2025-03
2025-03-30,Houston Rockets @ Phoenix Suns,213.0,NO,50,257,True,SKIPPED,Strong offense (115.8) | Average pace (97.8) | Houston Rockets hot (WARM) | Tight buffer (14.9) | Both teams rested (3+ days),2025-03
2025-03-30,Toronto Raptors @ Philadelphia 76ers,205.5,NO,37,236,True,SKIPPED,Weak offense (111.2) | Above average pace (98.6) | Toronto Raptors hot (HOT) | Moderate buffer (15.0) | Philadelphia 76ers on back-to-back,2025-03
2025-03-30,Golden State Warriors @ San Antonio Spurs,212.5,NO,53,254,True,SKIPPED,Strong offense (114.7) | Above average pace (99.0) | Both teams neutral form | Moderate buffer (15.2) | San Antonio Spurs on back-to-back,2025-03
2025-03-30,Detroit Pistons @ Minnesota Timberwolves,215.0,NO,53,227,True,SKIPPED,Strong offense (115.8) | Above average pace (98.5) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-30,Atlanta Hawks @ Milwaukee Bucks,218.5,NO,72,269,True,SKIPPED,Strong offense (115.2) | Fast pace (100.9) | Milwaukee Bucks hot (HOT) | Moderate buffer (15.2) | Both teams rested (3+ days),2025-03
2025-03-30,Portland Trail Blazers @ New York Knicks,211.5,NO,55,203,False,SKIPPED,Strong offense (115.1) | Average pace (97.8) | New York Knicks hot (WARM) | Moderate buffer (15.2) | Both teams rested (3+ days),2025-03
2025-03-30,Los Angeles Clippers @ Cleveland Cavaliers,220.0,NO,67,249,True,SKIPPED,Elite offense (118.4) | Above average pace (98.7) | Cleveland Cavaliers hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-31,Boston Celtics @ Memphis Grizzlies,223.0,NO,72,220,False,SKIPPED,Elite offense (119.2) | Above average pace (99.5) | Boston Celtics hot (HOT) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-03
2025-03-31,Chicago Bulls @ Oklahoma City Thunder,223.5,NO,65,262,True,SKIPPED,Elite offense (117.2) | Fast pace (101.4) | Chicago Bulls cold (scoring slump) | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-31,Brooklyn Nets @ Dallas Mavericks,204.5,NO,38,222,True,SKIPPED,Weak offense (111.7) | Average pace (97.8) | Both teams hot (WARM/HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-03
2025-03-31,Houston Rockets @ Los Angeles Lakers,212.5,NO,65,202,False,SKIPPED,Strong offense (115.6) | Above average pace (98.1) | Both teams hot (WARM/HOT) | Moderate buffer (15.2) | Houston Rockets on back-to-back,2025-03
2025-03-31,Miami Heat @ Washington Wizards,203.5,NO,42,214,True,SKIPPED,Weak offense (110.2) | Above average pace (98.6) | Washington Wizards hot (HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-31,Utah Jazz @ Charlotte Hornets,202.0,NO,45,216,True,SKIPPED,Weak offense (109.2) | Above average pace (98.8) | Both teams hot (HOT/HOT) | Moderate buffer (15.0) | Charlotte Hornets on back-to-back,2025-03
2025-03-31,Sacramento Kings @ Indiana Pacers,218.0,NO,68,220,True,SKIPPED,Elite offense (116.6) | Above average pace (99.1) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-03
2025-03-31,Los Angeles Clippers @ Orlando Magic,203.5,NO,31,183,False,SKIPPED,Above-avg offense (112.2) | Average pace (96.8) | Both teams neutral form | Tight buffer (14.8) | Los Angeles Clippers on back-to-back,2025-03
2025-04-01,Golden State Warriors @ Memphis Grizzlies,220.5,NO,73,259,True,SKIPPED,Elite offense (116.3) | Fast pace (101.0) | Both teams neutral form | Moderate buffer (15.0) | Memphis Grizzlies on back-to-back,2025-04
2025-04-01,Portland Trail Blazers @ Atlanta Hawks,214.0,NO,58,240,True,SKIPPED,Above-avg offense (113.2) | Fast pace (100.7) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-01,Phoenix Suns @ Milwaukee Bucks,214.0,NO,72,256,True,SKIPPED,Elite offense (116.1) | Above average pace (98.2) | Milwaukee Bucks hot (HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-01,Philadelphia 76ers @ New York Knicks,210.5,NO,50,196,False,SKIPPED,Strong offense (115.2) | Average pace (97.1) | New York Knicks hot (WARM) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-01,Toronto Raptors @ Chicago Bulls,213.5,NO,57,255,True,SKIPPED,Above-avg offense (112.3) | Fast pace (101.2) | Toronto Raptors hot (HOT) | Moderate buffer (15.2) | Chicago Bulls on back-to-back,2025-04
2025-04-01,Orlando Magic @ San Antonio Spurs,204.5,NO,21,221,True,SKIPPED,Weak offense (111.9) | Average pace (97.7) | Both teams neutral form | Tight buffer (14.8) | Orlando Magic on back-to-back,2025-04
2025-04-01,Minnesota Timberwolves @ Denver Nuggets,220.0,NO,60,279,True,SKIPPED,Elite offense (118.2) | Above average pace (98.5) | Denver Nuggets cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-02,New York Knicks @ Cleveland Cavaliers,222.5,NO,75,229,True,SKIPPED,Elite offense (120.1) | Above average pace (98.2) | Both teams hot (WARM/HOT) | Moderate buffer (15.2) | New York Knicks on back-to-back,2025-04
2025-04-02,Charlotte Hornets @ Indiana Pacers,207.5,NO,42,224,True,SKIPPED,Weak offense (111.9) | Above average pace (98.8) | Charlotte Hornets hot (HOT) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-04
2025-04-02,Sacramento Kings @ Washington Wizards,208.5,NO,42,227,True,SKIPPED,Weak offense (111.8) | Above average pace (99.6) | Washington Wizards hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-04
2025-04-02,Miami Heat @ Boston Celtics,212.0,NO,52,227,True,SKIPPED,Elite offense (117.0) | Slow pace (96.0) - risky | Boston Celtics hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-02,Atlanta Hawks @ Dallas Mavericks,217.5,NO,62,238,True,SKIPPED,Strong offense (114.7) | Fast pace (100.9) | Dallas Mavericks hot (HOT) | Tight buffer (14.9) | Atlanta Hawks on back-to-back,2025-04
2025-04-02,San Antonio Spurs @ Denver Nuggets,219.5,NO,50,219,False,SKIPPED,Elite offense (117.2) | Above average pace (99.5) | Denver Nuggets cold (scoring slump) | Moderate buffer (15.2) | Both teams on back-to-back (fatigued),2025-04
2025-04-02,Detroit Pistons @ Oklahoma City Thunder,221.0,NO,60,222,True,SKIPPED,Elite offense (117.7) | Above average pace (99.9) | Oklahoma City Thunder cold (scoring slump) | Moderate buffer (15.0) | Both teams rested (3+ days),2025-04
2025-04-02,New Orleans Pelicans @ Los Angeles Clippers,207.5,NO,40,212,True,SKIPPED,Above-avg offense (112.8) | Above average pace (98.3) | New Orleans Pelicans cold (scoring slump) | Moderate buffer (15.2) | Both teams rested (3+ days),2025-04
2025-04-02,Utah Jazz @ Houston Rockets,211.0,NO,60,248,True,SKIPPED,Above-avg offense (113.2) | Above average pace (99.3) | Both teams hot (HOT/WARM) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-04
2025-04-03,Minnesota Timberwolves @ Brooklyn Nets,204.5,NO,40,195,False,SKIPPED,Above-avg offense (112.5) | Average pace (96.8) | Brooklyn Nets hot (WARM) | Tight buffer (14.9) | Both teams rested (2+ days),2025-04
2025-04-03,Portland Trail Blazers @ Toronto Raptors,207.0,NO,37,215,True,SKIPPED,Weak offense (111.1) | Above average pace (99.2) | Toronto Raptors hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-04
2025-04-03,Orlando Magic @ Washington Wizards,198.5,NO,32,206,True,SKIPPED,Weak offense (108.1) | Above average pace (98.5) | Washington Wizards hot (HOT) | Tight buffer (14.9) | Washington Wizards on back-to-back,2025-04
2025-04-03,Milwaukee Bucks @ Philadelphia 76ers,210.0,NO,52,239,True,SKIPPED,Above-avg offense (113.9) | Above average pace (98.3) | Milwaukee Bucks hot (HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-04
2025-04-03,Memphis Grizzlies @ Miami Heat,217.5,NO,48,218,True,SKIPPED,Strong offense (115.6) | Above average pace (99.8) | Both teams neutral form | Tight buffer (14.8) | Miami Heat on back-to-back,2025-04
2025-04-03,Golden State Warriors @ Los Angeles Lakers,212.0,NO,62,239,True,SKIPPED,Strong offense (115.5) | Above average pace (98.2) | Los Angeles Lakers hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-04
